regressor_type,emotion_dimension,feature_group_criteria,group_id,hyperparams_json,score
random_forest,Arousal,video,29.0,"""{\""max_depth\"": 6, \""max_features\"": null, \""max_leaf_nodes\"": 3, \""n_estimators\"": 25}""",-0.42256998070728713
random_forest,Dominance,video,29.0,"""{\""max_depth\"": 3, \""max_features\"": \""log2\"", \""max_leaf_nodes\"": 6, \""n_estimators\"": 25}""",-0.4061425925925925
random_forest,Liking,video,29.0,"""{\""max_depth\"": 3, \""max_features\"": \""sqrt\"", \""max_leaf_nodes\"": 9, \""n_estimators\"": 25}""",-0.4033726691609044
xgboost_regressor,Valence,video,29.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Arousal,video,29.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Dominance,video,29.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Liking,video,29.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
gradientboost_regressor,Valence,video,29.0,"""{\""learning_rate\"": 0.1, \""max_depth\"": 1, \""n_estimators\"": 50}""",-0.47977751008951686
gradientboost_regressor,Arousal,video,29.0,"""{\""learning_rate\"": 1, \""max_depth\"": 5, \""n_estimators\"": 50}""",-0.32857142857142857
gradientboost_regressor,Dominance,video,29.0,"""{\""learning_rate\"": 1, \""max_depth\"": 7, \""n_estimators\"": 250}""",-0.29047619047619044
gradientboost_regressor,Liking,video,29.0,"""{\""learning_rate\"": 1, \""max_depth\"": 3, \""n_estimators\"": 250}""",-0.3348809523809524
svr_regressor,Valence,video,29.0,"""{\""C\"": 100, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.4123807748341187
svr_regressor,Arousal,video,29.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.40476191684665946
svr_regressor,Dominance,video,29.0,"""{\""C\"": 0.1, \""gamma\"": 1, \""kernel\"": \""sigmoid\""}""",-0.3905301801348703
svr_regressor,Liking,video,29.0,"""{\""C\"": 100, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-0.4890467917707168
random_forest,Valence,video,30.0,"""{\""max_depth\"": 6, \""max_features\"": null, \""max_leaf_nodes\"": 6, \""n_estimators\"": 25}""",-0.5548571428571428
random_forest,Arousal,video,30.0,"""{\""max_depth\"": 9, \""max_features\"": \""sqrt\"", \""max_leaf_nodes\"": 9, \""n_estimators\"": 25}""",-0.43961904761904763
random_forest,Dominance,video,30.0,"""{\""max_depth\"": 9, \""max_features\"": null, \""max_leaf_nodes\"": 3, \""n_estimators\"": 25}""",-0.5499563411075796
random_forest,Liking,video,30.0,"""{\""max_depth\"": 3, \""max_features\"": null, \""max_leaf_nodes\"": 3, \""n_estimators\"": 25}""",-0.4711518024377378
xgboost_regressor,Valence,video,30.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Arousal,video,30.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Dominance,video,30.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Liking,video,30.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
gradientboost_regressor,Valence,video,30.0,"""{\""learning_rate\"": 1, \""max_depth\"": 9, \""n_estimators\"": 250}""",-0.3238095238095238
gradientboost_regressor,Arousal,video,30.0,"""{\""learning_rate\"": 1, \""max_depth\"": 7, \""n_estimators\"": 5}""",-0.42380952380952375
gradientboost_regressor,Dominance,video,30.0,"""{\""learning_rate\"": 0.01, \""max_depth\"": 5, \""n_estimators\"": 5}""",-0.5311750269546714
gradientboost_regressor,Liking,video,30.0,"""{\""learning_rate\"": 1, \""max_depth\"": 7, \""n_estimators\"": 500}""",-0.44761904761904764
svr_regressor,Valence,video,30.0,"""{\""C\"": 1, \""gamma\"": 1, \""kernel\"": \""rbf\""}""",-0.5098201622785969
svr_regressor,Arousal,video,30.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-0.40855356426574607
svr_regressor,Dominance,video,30.0,"""{\""C\"": 1, \""gamma\"": 1, \""kernel\"": \""rbf\""}""",-0.5232303458784646
svr_regressor,Liking,video,30.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.4352381176850983
random_forest,Valence,video,31.0,"""{\""max_depth\"": 6, \""max_features\"": \""sqrt\"", \""max_leaf_nodes\"": 6, \""n_estimators\"": 25}""",-0.4787301587301588
random_forest,Arousal,video,31.0,"""{\""max_depth\"": 9, \""max_features\"": \""sqrt\"", \""max_leaf_nodes\"": 3, \""n_estimators\"": 25}""",-0.4738324897439449
random_forest,Dominance,video,31.0,"""{\""max_depth\"": 6, \""max_features\"": \""log2\"", \""max_leaf_nodes\"": 9, \""n_estimators\"": 25}""",-0.4957142857142857
random_forest,Liking,video,31.0,"""{\""max_depth\"": 9, \""max_features\"": \""sqrt\"", \""max_leaf_nodes\"": 3, \""n_estimators\"": 25}""",-0.5400868004094452
xgboost_regressor,Valence,video,31.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Arousal,video,31.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Dominance,video,31.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Liking,video,31.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
gradientboost_regressor,Valence,video,31.0,"""{\""learning_rate\"": 0.1, \""max_depth\"": 7, \""n_estimators\"": 250}""",-0.375352445772586
gradientboost_regressor,Arousal,video,31.0,"""{\""learning_rate\"": 1, \""max_depth\"": 5, \""n_estimators\"": 5}""",-0.38095238095238093
gradientboost_regressor,Dominance,video,31.0,"""{\""learning_rate\"": 1, \""max_depth\"": 7, \""n_estimators\"": 50}""",-0.3571428571428571
gradientboost_regressor,Liking,video,31.0,"""{\""learning_rate\"": 0.01, \""max_depth\"": 5, \""n_estimators\"": 5}""",-0.5150616959656
svr_regressor,Valence,video,31.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.43142857266942114
svr_regressor,Arousal,video,31.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.40476195193000947
svr_regressor,Dominance,video,31.0,"""{\""C\"": 1, \""gamma\"": 1, \""kernel\"": \""rbf\""}""",-0.5063693979406979
svr_regressor,Liking,video,31.0,"""{\""C\"": 1, \""gamma\"": 10, \""kernel\"": \""rbf\""}""",-0.5085333336416505
random_forest,Valence,video,32.0,"""{\""max_depth\"": 6, \""max_features\"": \""sqrt\"", \""max_leaf_nodes\"": 6, \""n_estimators\"": 25}""",-0.5152897546897547
random_forest,Arousal,video,32.0,"""{\""max_depth\"": 3, \""max_features\"": \""log2\"", \""max_leaf_nodes\"": 9, \""n_estimators\"": 50}""",-0.4866272659413416
random_forest,Dominance,video,32.0,"""{\""max_depth\"": 6, \""max_features\"": null, \""max_leaf_nodes\"": 3, \""n_estimators\"": 25}""",-0.4471610773864202
random_forest,Liking,video,32.0,"""{\""max_depth\"": 9, \""max_features\"": null, \""max_leaf_nodes\"": 6, \""n_estimators\"": 50}""",-0.46104761904761904
xgboost_regressor,Valence,video,32.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Arousal,video,32.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Dominance,video,32.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Liking,video,32.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
gradientboost_regressor,Valence,video,32.0,"""{\""learning_rate\"": 1, \""max_depth\"": 5, \""n_estimators\"": 5}""",-0.419047619047619
gradientboost_regressor,Arousal,video,32.0,"""{\""learning_rate\"": 0.01, \""max_depth\"": 1, \""n_estimators\"": 5}""",-0.4984662079482024
gradientboost_regressor,Dominance,video,32.0,"""{\""learning_rate\"": 1, \""max_depth\"": 7, \""n_estimators\"": 50}""",-0.2904761904761905
gradientboost_regressor,Liking,video,32.0,"""{\""learning_rate\"": 1, \""max_depth\"": 7, \""n_estimators\"": 500}""",-0.4238095238095238
svr_regressor,Valence,video,32.0,"""{\""C\"": 100, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.49997814441346244
svr_regressor,Arousal,video,32.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.43142857180735933
svr_regressor,Dominance,video,32.0,"""{\""C\"": 1, \""gamma\"": 10, \""kernel\"": \""rbf\""}""",-0.5020190476190731
svr_regressor,Liking,video,32.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""linear\""}""",-0.5052904509465667
random_forest,Valence,video,33.0,"""{\""max_depth\"": 9, \""max_features\"": \""log2\"", \""max_leaf_nodes\"": 9, \""n_estimators\"": 25}""",-0.4594285714285714
random_forest,Arousal,video,33.0,"""{\""max_depth\"": 3, \""max_features\"": null, \""max_leaf_nodes\"": 9, \""n_estimators\"": 50}""",-0.3857387684898521
random_forest,Dominance,video,33.0,"""{\""max_depth\"": 6, \""max_features\"": null, \""max_leaf_nodes\"": 3, \""n_estimators\"": 25}""",-0.5292044896689302
random_forest,Liking,video,33.0,"""{\""max_depth\"": 6, \""max_features\"": null, \""max_leaf_nodes\"": 6, \""n_estimators\"": 25}""",-0.46542857142857147
xgboost_regressor,Valence,video,33.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Arousal,video,33.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Dominance,video,33.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Liking,video,33.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
gradientboost_regressor,Valence,video,33.0,"""{\""learning_rate\"": 0.1, \""max_depth\"": 1, \""n_estimators\"": 50}""",-0.4568940844253649
gradientboost_regressor,Arousal,video,33.0,"""{\""learning_rate\"": 1, \""max_depth\"": 5, \""n_estimators\"": 50}""",-0.16190476190476188
gradientboost_regressor,Dominance,video,33.0,"""{\""learning_rate\"": 1, \""max_depth\"": 5, \""n_estimators\"": 5}""",-0.4809523809523809
gradientboost_regressor,Liking,video,33.0,"""{\""learning_rate\"": 1, \""max_depth\"": 9, \""n_estimators\"": 5}""",-0.419047619047619
svr_regressor,Valence,video,33.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.38190476380947624
svr_regressor,Arousal,video,33.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.35523814325483616
svr_regressor,Dominance,video,33.0,"""{\""C\"": 1, \""gamma\"": 10, \""kernel\"": \""rbf\""}""",-0.5174857142857694
svr_regressor,Liking,video,33.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.4352380953850995
random_forest,Valence,video,34.0,"""{\""max_depth\"": 9, \""max_features\"": \""sqrt\"", \""max_leaf_nodes\"": 9, \""n_estimators\"": 25}""",-0.47257142857142853
random_forest,Arousal,video,34.0,"""{\""max_depth\"": 9, \""max_features\"": null, \""max_leaf_nodes\"": 9, \""n_estimators\"": 25}""",-0.4247619047619048
random_forest,Dominance,video,34.0,"""{\""max_depth\"": 9, \""max_features\"": null, \""max_leaf_nodes\"": 9, \""n_estimators\"": 25}""",-0.33047619047619053
random_forest,Liking,video,34.0,"""{\""max_depth\"": 6, \""max_features\"": \""log2\"", \""max_leaf_nodes\"": 9, \""n_estimators\"": 25}""",-0.5432380952380952
xgboost_regressor,Valence,video,34.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Arousal,video,34.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Dominance,video,34.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Liking,video,34.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
gradientboost_regressor,Valence,video,34.0,"""{\""learning_rate\"": 1, \""max_depth\"": 9, \""n_estimators\"": 50}""",-0.39047619047619053
gradientboost_regressor,Arousal,video,34.0,"""{\""learning_rate\"": 1, \""max_depth\"": 5, \""n_estimators\"": 250}""",-0.3761904761904762
gradientboost_regressor,Dominance,video,34.0,"""{\""learning_rate\"": 1, \""max_depth\"": 5, \""n_estimators\"": 250}""",-0.22857142857142856
gradientboost_regressor,Liking,video,34.0,"""{\""learning_rate\"": 0.01, \""max_depth\"": 9, \""n_estimators\"": 5}""",-0.522423505911819
svr_regressor,Valence,video,34.0,"""{\""C\"": 1, \""gamma\"": 1, \""kernel\"": \""rbf\""}""",-0.5085876919858925
svr_regressor,Arousal,video,34.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.3780952972429524
svr_regressor,Dominance,video,34.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.40857143080504416
svr_regressor,Liking,video,34.0,"""{\""C\"": 1, \""gamma\"": 1, \""kernel\"": \""rbf\""}""",-0.5125702940238107
random_forest,Valence,video,35.0,"""{\""max_depth\"": 9, \""max_features\"": \""log2\"", \""max_leaf_nodes\"": 3, \""n_estimators\"": 25}""",-0.5551071294767447
random_forest,Arousal,video,35.0,"""{\""max_depth\"": 6, \""max_features\"": null, \""max_leaf_nodes\"": 9, \""n_estimators\"": 25}""",-0.4419047619047619
random_forest,Dominance,video,35.0,"""{\""max_depth\"": 3, \""max_features\"": \""sqrt\"", \""max_leaf_nodes\"": 6, \""n_estimators\"": 25}""",-0.4960565140741611
random_forest,Liking,video,35.0,"""{\""max_depth\"": 3, \""max_features\"": \""log2\"", \""max_leaf_nodes\"": 3, \""n_estimators\"": 25}""",-0.47371849582428965
xgboost_regressor,Valence,video,35.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Arousal,video,35.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Dominance,video,35.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Liking,video,35.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
gradientboost_regressor,Valence,video,35.0,"""{\""learning_rate\"": 1, \""max_depth\"": 7, \""n_estimators\"": 250}""",-0.4238095238095238
gradientboost_regressor,Arousal,video,35.0,"""{\""learning_rate\"": 1, \""max_depth\"": 3, \""n_estimators\"": 250}""",-0.3552910052910053
gradientboost_regressor,Dominance,video,35.0,"""{\""learning_rate\"": 0.01, \""max_depth\"": 1, \""n_estimators\"": 5}""",-0.50515931846077
gradientboost_regressor,Liking,video,35.0,"""{\""learning_rate\"": 1, \""max_depth\"": 5, \""n_estimators\"": 5}""",-0.4523809523809524
svr_regressor,Valence,video,35.0,"""{\""C\"": 1, \""gamma\"": 10, \""kernel\"": \""rbf\""}""",-0.522438095238139
svr_regressor,Arousal,video,35.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.35523809874561696
svr_regressor,Dominance,video,35.0,"""{\""C\"": 100, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-0.45551828822164486
svr_regressor,Liking,video,35.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.4390476192990548
random_forest,Valence,video,36.0,"""{\""max_depth\"": 6, \""max_features\"": null, \""max_leaf_nodes\"": 3, \""n_estimators\"": 100}""",-0.41294245242331745
random_forest,Arousal,video,36.0,"""{\""max_depth\"": 6, \""max_features\"": null, \""max_leaf_nodes\"": 9, \""n_estimators\"": 25}""",-0.3961904761904762
random_forest,Dominance,video,36.0,"""{\""max_depth\"": 6, \""max_features\"": null, \""max_leaf_nodes\"": 3, \""n_estimators\"": 25}""",-0.522516724887313
random_forest,Liking,video,36.0,"""{\""max_depth\"": 6, \""max_features\"": \""sqrt\"", \""max_leaf_nodes\"": 9, \""n_estimators\"": 25}""",-0.39161904761904764
xgboost_regressor,Valence,video,36.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Arousal,video,36.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Dominance,video,36.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Liking,video,36.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
gradientboost_regressor,Valence,video,36.0,"""{\""learning_rate\"": 1, \""max_depth\"": 3, \""n_estimators\"": 5}""",-0.3956175029526803
gradientboost_regressor,Arousal,video,36.0,"""{\""learning_rate\"": 1, \""max_depth\"": 9, \""n_estimators\"": 5}""",-0.3
gradientboost_regressor,Dominance,video,36.0,"""{\""learning_rate\"": 1, \""max_depth\"": 9, \""n_estimators\"": 250}""",-0.5142857142857142
gradientboost_regressor,Liking,video,36.0,"""{\""learning_rate\"": 0.01, \""max_depth\"": 1, \""n_estimators\"": 250}""",-0.40591558385729787
svr_regressor,Valence,video,36.0,"""{\""C\"": 0.1, \""gamma\"": 10, \""kernel\"": \""sigmoid\""}""",-0.39591531377220734
svr_regressor,Arousal,video,36.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.41238095593688495
svr_regressor,Dominance,video,36.0,"""{\""C\"": 1, \""gamma\"": 10, \""kernel\"": \""rbf\""}""",-0.5168380952381287
svr_regressor,Liking,video,36.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-0.3552372034240136
random_forest,Valence,video,37.0,"""{\""max_depth\"": 3, \""max_features\"": \""sqrt\"", \""max_leaf_nodes\"": 9, \""n_estimators\"": 25}""",-0.4752291339821415
random_forest,Arousal,video,37.0,"""{\""max_depth\"": 3, \""max_features\"": null, \""max_leaf_nodes\"": 6, \""n_estimators\"": 25}""",-0.47439009265588206
random_forest,Dominance,video,37.0,"""{\""max_depth\"": 9, \""max_features\"": \""sqrt\"", \""max_leaf_nodes\"": 6, \""n_estimators\"": 25}""",-0.5111651755651756
random_forest,Liking,video,37.0,"""{\""max_depth\"": 6, \""max_features\"": null, \""max_leaf_nodes\"": 9, \""n_estimators\"": 25}""",-0.46209523809523806
xgboost_regressor,Valence,video,37.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Arousal,video,37.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Dominance,video,37.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Liking,video,37.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
gradientboost_regressor,Valence,video,37.0,"""{\""learning_rate\"": 1, \""max_depth\"": 9, \""n_estimators\"": 5}""",-0.3857142857142857
gradientboost_regressor,Arousal,video,37.0,"""{\""learning_rate\"": 1, \""max_depth\"": 5, \""n_estimators\"": 50}""",-0.2619047619047619
gradientboost_regressor,Dominance,video,37.0,"""{\""learning_rate\"": 1, \""max_depth\"": 1, \""n_estimators\"": 50}""",-0.4883680662686607
gradientboost_regressor,Liking,video,37.0,"""{\""learning_rate\"": 0.1, \""max_depth\"": 3, \""n_estimators\"": 50}""",-0.4672282492294745
svr_regressor,Valence,video,37.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.4580952391715405
svr_regressor,Arousal,video,37.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.45809523912082983
svr_regressor,Dominance,video,37.0,"""{\""C\"": 1, \""gamma\"": 10, \""kernel\"": \""rbf\""}""",-0.5128000000000413
svr_regressor,Liking,video,37.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.4314285719125407
random_forest,Valence,video,38.0,"""{\""max_depth\"": 3, \""max_features\"": \""log2\"", \""max_leaf_nodes\"": 9, \""n_estimators\"": 25}""",-0.448342694234689
random_forest,Arousal,video,38.0,"""{\""max_depth\"": 3, \""max_features\"": \""sqrt\"", \""max_leaf_nodes\"": 9, \""n_estimators\"": 25}""",-0.47498184774175484
random_forest,Dominance,video,38.0,"""{\""max_depth\"": 3, \""max_features\"": \""log2\"", \""max_leaf_nodes\"": 6, \""n_estimators\"": 25}""",-0.4519800310800311
random_forest,Liking,video,38.0,"""{\""max_depth\"": 9, \""max_features\"": null, \""max_leaf_nodes\"": 6, \""n_estimators\"": 25}""",-0.36342857142857143
xgboost_regressor,Valence,video,38.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Arousal,video,38.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Dominance,video,38.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
xgboost_regressor,Liking,video,38.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-0.5
gradientboost_regressor,Valence,video,38.0,"""{\""learning_rate\"": 1, \""max_depth\"": 5, \""n_estimators\"": 5}""",-0.45238095238095244
gradientboost_regressor,Arousal,video,38.0,"""{\""learning_rate\"": 1, \""max_depth\"": 3, \""n_estimators\"": 5}""",-0.4309920836148143
gradientboost_regressor,Dominance,video,38.0,"""{\""learning_rate\"": 0.1, \""max_depth\"": 3, \""n_estimators\"": 500}""",-0.37403758857687014
gradientboost_regressor,Liking,video,38.0,"""{\""learning_rate\"": 1, \""max_depth\"": 5, \""n_estimators\"": 5}""",-0.3857142857142857
svr_regressor,Valence,video,38.0,"""{\""C\"": 0.1, \""gamma\"": 10, \""kernel\"": \""sigmoid\""}""",-0.4725639439834895
svr_regressor,Arousal,video,38.0,"""{\""C\"": 0.1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.38190480657908676
svr_regressor,Dominance,video,38.0,"""{\""C\"": 1, \""gamma\"": 10, \""kernel\"": \""rbf\""}""",-0.5231238095238095
svr_regressor,Liking,video,38.0,"""{\""C\"": 100, \""gamma\"": 0.0001, \""kernel\"": \""sigmoid\""}""",-0.3932287054099337
random_forest,Valence,video,39.0,"""{\""max_depth\"": 9, \""max_features\"": \""sqrt\"", \""max_leaf_nodes\"": 6, \""n_estimators\"": 25}""",-0.43026575963718827
random_forest,Arousal,video,39.0,"""{\""max_depth\"": 6, \""max_features\"": \""sqrt\"", \""max_leaf_nodes\"": 3, \""n_estimators\"": 25}""",-0.49556401583575405
random_forest,Dominance,video,39.0,"""{\""max_depth\"": 3, \""max_features\"": null, \""max_leaf_nodes\"": 3, \""n_estimators\"": 25}""",-0.39159658571562594
random_forest,Liking,video,39.0,"""{\""max_depth\"": 6, \""max_features\"": \""sqrt\"", \""max_leaf_nodes\"": 9, \""n_estimators\"": 50}""",-0.4352380952380952
